idf,word
11.1482823514,瓦厂
10.8554054621,瓦板
10.6168374404,爬梯
10.6006427545,板门
10.3623534374,玻镁板
10.3220379002,框条
10.306954658,瓦片
10.2209417833,窗花
10.1622582815,仿石
10.1117424914,壁柜门
10.1092824655,开顶
9.96962735504,窗框
9.95688832926,墙上
9.89155898167,钢衬
9.72617853757,金属构件
9.7095668599,跳板
9.70299869179,隔热板
9.70299869179,窗台
9.66447065207,墙材
9.66289708762,开孔
9.62434181111,防护栏
9.59306599311,平开
9.59013773334,窗等
9.54581310826,窗户
9.51009502566,下水管
9.47560884959,窗套
9.3002650795,开窗
9.27434570195,墙砖
9.27328017175,衬垫
9.22342561152,衬塑
9.20934087164,下水道
9.20237220233,隔热膜
9.10598035665,蘑菇石
8.93650370635,黑板
8.89261417818,平移
8.80154747378,开门
8.71259998776,罗马柱
8.52170334689,地下室
8.51719319142,火烧
8.48714907007,通风管道
8.46792695011,五金建材
8.31466059401,大板
8.30409997596,墙板
8.24945875677,岗亭
8.23201424918,疏通
8.18465726333,扣件
8.14356280683,厨柜
8.10541472125,木托盘
8.09947018591,防护网
8.07861573186,连接件
8.0381678802,活动房
7.950176288,螺旋管
7.9036304902,天花板
7.84680299798,墙壁
7.59333119405,墙面
7.34983250559,大棚
7.10974907157,墙体
7.05950883421,耐火
6.97968101855,散热器
6.94100187278,铝型材
6.6552082773,欧式
